,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
Less_High,-0.008909994137614563,0.5994436350138308,0.62701317514928,0.5080823589528449,0.15237345193954654,-0.1788448150599883,0.43007048963852684,0.12284317186494677,0.0022648109946319136,-0.014997744289945228,-0.0334653898455,0.09070994113597952,0.2816769568679475,0.30644867530270303,-0.013493456117894438,0.25415925179279014,0.0017764259284350546,0.09381064717847147,-0.051606206257846565,0.6350804529216586,0.3431130594656315,0.6451339510735782,0.6430355364866494,0.5964546468324968,0.5083453715896579,-0.1757314610818158,0.007436979813842508,-0.10178518569487609,0.6263037177927854,-0.02014160021255084,-0.15240104287500808,0.08913266176288911,0.05025830005825652,0.07115149516022945,0.07755738781872994,0.06971873921243486,-0.2193717037174523,0.18375393710174004,0.17321577004687902,0.017320482938582127,0.041538604777294624,0.31434562273113226,0.3680394832933564,0.7721395309723829,0.5737865004889804,0.579463926260449,-0.023628562865823786,0.21551042992424826,-0.012713230276644064,0.046206903099619556,0.6322514405165957,0.6307780437712937,0.6335745828099717,0.0034415533958112258,0.011047442147134308,-0.00776131437322571,0.6509205075568779,0.7183017394811636,0.31418221776566824,0.421016974079874,0.10658930967888844,0.3468598956472842,1.0,0.9902032197147551,0.9877978569495282,0.982304000209742,0.9753028000168354,0.06449563346508372,0.1832693922523055,0.2631633617438317,0.19624688420750064,0.18261532508481096,0.12674237712101277,0.2239186099492641,0.316995315624102,0.2576284141236017,0.20328334340420834,0.2691239132547629,0.1234742867879895,0.21813052932688556,0.16421527680058884,0.2552440929342672,0.06631856264404322,0.0721443950080446,0.2155163425510181,0.1983268603824376,,,,,,,,,0.3026493011623463,0.2151927527588793,0.3052951784128702,0.9878534044097558,0.031539018949222,-0.058125646914802785,0.05670319518172716,0.06313275629078481,-0.06436573681310044,-0.02004697589152288,
High_Equiv,-0.008728293129663037,0.6080913966479568,0.6355734555419116,0.5138512285965185,0.14897977301712467,-0.18755862875592416,0.43606299286414524,0.12972404842046395,0.0033292623975643746,-0.015238353036727463,-0.03167782057840868,0.09633384335921061,0.29114284641080446,0.31499334786415134,0.0061911175247674295,0.2604935634676737,0.0038198344325958834,0.09416870456098449,-0.06426313239455464,0.6444105538747819,0.33041935313599086,0.6540669734577658,0.6543515641408331,0.6006705853166587,0.5180469895381175,-0.19301934103619878,-0.008197324255939137,-0.11437468636478647,0.6379436356625585,-0.025310465319681442,-0.1470449677642523,0.08252129180203753,0.0472795148405375,0.06339704563123316,0.06940131728931832,0.06373163835999096,-0.21023458578372314,0.17430547197677354,0.17332480347904675,0.009335376260421177,0.03350992523840721,0.3198171932135238,0.370493841992484,0.7761151990824637,0.5800628720193278,0.5855922464564823,-0.033611989899883433,0.21219264550207279,-0.026964050813238525,0.031678339975044274,0.6418188871412804,0.640099297833812,0.6433759557447098,0.003722281585694807,0.011450156635565305,-0.007134804817265515,0.6590636470911246,0.7316681111202396,0.31148750141995885,0.43150468804480885,0.10628071291080673,0.3391440514709817,0.9902032197147551,1.0,0.9972409840091266,0.9931269110199185,0.9876376605533761,0.05071109692540011,0.18223956071941746,0.27025396749081376,0.20004054784274333,0.17165861635130342,0.11385598959086309,0.23438289692178094,0.32076779690997376,0.26039923731039083,0.2016280906182018,0.2649923031883345,0.12894818279493264,0.21259081372617722,0.1699142345171737,0.24657496239593404,0.0673874224575452,0.06261346354287493,0.20571161162549312,0.203527638576824,,,,,,,,,0.29820502073146243,0.21706849569715866,0.30167842916557847,0.9964529305078421,-0.07456940855659117,-0.025576296459325628,0.07200424660080577,0.09575390792778954,-0.03225085279345376,0.030191775474848425,
College_Assoc_Equiv,-0.005199476155101772,0.6226220830808665,0.6497157550980153,0.5212369098378667,0.1495406293576208,-0.18679723080175845,0.43420749694868027,0.1374588089421682,0.007974625637580689,-0.011291087066243592,-0.029389776490182973,0.10052365163459316,0.2937896605920571,0.313459828523087,0.0037402947854630517,0.2679507163386309,0.00528043496673885,0.0935017897718036,-0.06724115395769585,0.6595493355082739,0.33761751596101286,0.669725038734987,0.6669953790738247,0.6201141905018456,0.5383956650691514,-0.20375331399803748,-0.012088302535365449,-0.12264900572449129,0.6499125496434544,-0.026076681586079908,-0.14952477678642603,0.08371205678407803,0.05221361038557222,0.06615075721735264,0.07275767163262119,0.06165455808913557,-0.2121377736258484,0.17433838724374967,0.1759897327684126,0.010501765963475577,0.035055531016622156,0.32508037477549473,0.3719299265715908,0.782236497445619,0.594938612514033,0.6005802345693068,-0.03535090951252607,0.22034031696645895,-0.024792121448302323,0.040468568730110316,0.6568977855722077,0.655227493771572,0.6584057416254206,0.0034341342681992585,0.010473390460729594,-0.006506840343019858,0.6721639307340428,0.7464961516382452,0.31991711226077874,0.4501495466185381,0.11300952748900862,0.3499922061437419,0.9877978569495282,0.9972409840091266,1.0,0.9960751559515144,0.9921156216286886,0.051144407667568025,0.18490983482218049,0.2787294522714072,0.20191367253277542,0.17665436415699098,0.11727830233405355,0.24312669343009866,0.332364440918457,0.27272989090862787,0.2048304496880591,0.2774621917885477,0.13496470975601965,0.21754914694191443,0.183812943855562,0.25623178775662264,0.06969308370658636,0.07176739087253176,0.20707752824096357,0.2205583726276946,,,,,,,,,0.31081861366407215,0.23001702566091026,0.3164543480262502,0.9983914223548183,-0.08154582475582224,-0.06061279875094792,0.09356015576938974,0.10084355559985571,-0.024423360022032655,0.04064121799209291,
Bachelors,-0.009017404291519461,0.6456875947338322,0.6723855223485257,0.5294793486989697,0.14623496506731126,-0.20032143879248357,0.44584181869794975,0.1500574474295909,0.010182092011602993,-0.009943710863710993,-0.029851463794883553,0.1079064601193201,0.3072797471682632,0.32378034963563584,0.0003167825130096056,0.26983370458237815,0.006241011748432619,0.0932645225395109,-0.07427083568098568,0.6827430078155502,0.33068975869323497,0.6924793461397608,0.6899775498269307,0.6406455500119266,0.5610878718858651,-0.22884430313134524,-0.031282815209638014,-0.13624010877006357,0.6721484203911212,-0.02531316125748375,-0.1406461486975431,0.07827669314378045,0.05093267647833511,0.06261753108948116,0.06905050829425691,0.05698424876234506,-0.20311305016125838,0.16572983306517922,0.1724544183243662,0.007587449811251223,0.031628088833150554,0.33028968682486937,0.3709294436050054,0.7900576831825311,0.6157252104239573,0.621417111590032,-0.03638055528836633,0.22723516721533285,-0.03258665823148603,0.03479028539886733,0.680269173792717,0.6784388605145784,0.6819268860930044,0.003233854986535398,0.010353919904868579,-0.006980977456055247,0.6933467715649736,0.7674299116089836,0.3307582555718292,0.47854459766315727,0.12193872954043226,0.34233791169501004,0.982304000209742,0.9931269110199185,0.9960751559515144,1.0,0.9958960441761728,0.03999923039120531,0.179609913311046,0.27259633656355764,0.19472846584116044,0.17263594743462546,0.10564056272874459,0.24989130876730511,0.3353951247692153,0.2785448749731729,0.20443967249231068,0.28268910442883,0.1349662975222129,0.21298921908392063,0.1924360023715888,0.25561131329703074,0.06809430714387904,0.07074394303764954,0.1954970458406164,0.22756110141650793,,,,,,,,,0.3103630130317812,0.236727051331373,0.32150421808815743,0.9986087781634586,-0.10192013945033206,-0.0882445898159698,0.04227265050167427,0.14824959116418648,-0.006139130215652653,0.0873373939281014,
Grad_Prof,-0.004571313480597214,0.6590679342975219,0.6851332812225497,0.5298994101082984,0.1508425975699034,-0.19542712402420012,0.44420022064080256,0.15573752502455052,0.015601582667266845,-0.00603952740868491,-0.02955740218814594,0.10971388340404234,0.30942217171133873,0.3224766986908684,0.0032889774886631228,0.27236258406209773,0.008507367046665142,0.09267036650580061,-0.07218862807720017,0.6961573667862797,0.31934931759189267,0.705699946071596,0.703116599081586,0.6529331883887001,0.5777509274152447,-0.25155418138189717,-0.050229409849567766,-0.153170338061651,0.6865670864544554,-0.026395484975923728,-0.1509283441017313,0.08445402903490809,0.05750964937022806,0.06113385037720193,0.06833814991405303,0.05490101788005557,-0.210741900174301,0.16949588560194961,0.17880897216304675,0.0032418251992962126,0.02813428494108226,0.32766179483619023,0.3698225482131885,0.7854471939665034,0.6261561244736752,0.6319737399071846,-0.034373683134965465,0.23693988852910017,-0.027775891175398037,0.039187331302618394,0.6938975732286716,0.6919916167332287,0.6956257314239281,0.0008938763568023908,0.007928615194459209,-0.009017504381376044,0.7047206350966115,0.7778880532042578,0.3371914722101886,0.4986300065362028,0.12975583155380646,0.3473505990597495,0.9753028000168354,0.9876376605533761,0.9921156216286886,0.9958960441761728,1.0,0.03273546923770385,0.184600831097174,0.27546390818418387,0.19792997088131944,0.1747249571759876,0.09696908809507128,0.2528564251344013,0.3415801478709022,0.286928459612228,0.20535796584751506,0.29110080171906644,0.13608623114258103,0.2151106864000919,0.19390201677468505,0.2576097980809826,0.06980102703762857,0.07492192010742518,0.19564056765180593,0.23943962495482113,,,,,,,,,0.3183302758205111,0.242478996601539,0.33219466741205067,0.9965331282408139,-0.11366253321601252,-0.10864427934677791,0.02000443659250697,0.09947958209870472,0.05466290401322393,0.11309377975720791,
Ag_For_Fish_Hunt_Mine,-0.030538470382731983,-0.003129024513944038,-0.014130866411688446,-0.08181564843223858,0.021341109693765792,-0.031733991766147746,0.07800356798156684,-0.03758269108282798,0.0031029078293666993,-0.02026664338241303,0.035923408482532684,0.0049345604361952095,0.03472857273137579,-0.01651537067196082,0.14184372041186422,0.024619262191512448,0.012737842151640396,-0.06405731989498353,0.13445785435227453,-0.017253085497775537,0.055249054693148676,-0.005768427939779419,-0.03241114890692301,0.03935609761706595,-0.003613983103693727,0.03156885325470586,0.03427500419833589,0.047368926331406824,-0.050023537301550264,0.09623312097792938,-0.07961274225101078,0.10975744790235865,-0.05114278481197878,0.040337787940574486,0.03451864586119914,0.12579011009120844,-0.08274705571598312,0.12723058414413227,-0.026241719710847298,0.008288650738435092,0.004699942645894071,-0.04328827886688233,-0.02109337865940174,0.0019994815990623557,-0.006051440098902676,-0.006582716710670761,-0.10351116531208762,-0.07835842537180579,0.24459116029428388,0.1627636458372472,-0.0179340043892522,-0.017127467177826382,-0.01870214891830131,-0.09279585434134445,-0.08040540924625948,-0.1056337790746982,-0.015191372223520934,-0.008436326413857784,0.0690327363544956,-0.029144516101396227,-0.03508356480980738,0.20696299063282161,0.06449563346508372,0.05071109692540011,0.051144407667568025,0.03999923039120531,0.03273546923770385,1.0,0.16874997868824945,0.23171362838732062,0.16026307870335127,0.024103925326986367,0.3368730633161098,-0.06496452111841415,-0.05281438864570611,-0.07839866959165018,0.032271545887268556,0.034486482998097145,0.09712955342137924,0.07487208853538337,-0.02016621241588006,-0.004216763299963358,0.0062734403263614655,0.05786989323267843,0.10876867700842956,0.005184248312630921,,,,,,,,,0.21929876644547283,0.11494366451506881,0.1565764401682271,0.044257690767902064,0.1324282915430356,0.07484875207924671,0.11990085164354587,-0.07160218053746938,-0.13470473268899016,-0.16979466910598617,
Construction,-0.007009642334667048,0.15216195715167705,0.167448324951529,0.19743146577588705,0.12018420564092912,0.051294733465079526,0.07381162674986094,0.09963040131122339,0.05750482027836026,0.01522613920132194,0.06315311292235756,0.1036811354695489,0.07661029528657713,0.016887745080188553,0.020939449769241943,0.10683120146481234,0.06998849075636213,-0.010502833697872567,0.008400438640901503,0.15894178485858546,0.022647686368676208,0.15577205211436082,0.1579468362600687,0.13952350500902871,0.1096878979682401,-0.09082110981356349,-0.0582919947676703,0.07562338517688719,0.17614264244595515,-0.10110118317595984,-0.2853376716104208,0.12935634556651504,0.023010719695364296,-0.00047357744028045606,0.0022543001477505183,-0.07700532152183559,-0.2804513248854175,0.13820189972266692,0.06310963710857395,-0.01964254173565357,-0.011009789612598376,0.1604157868181834,-0.0011274467338638341,0.14973163926051536,0.13410791273551365,0.13848384538189412,0.01060505507507821,0.3776757141397792,0.2116957414676419,0.21989341828503065,0.15914145341249886,0.16047962339481153,0.15784173795620948,0.02515540359328318,0.05251629219537541,0.004670871302497218,0.17411888900934333,0.10226149236739313,0.06452733459071425,0.14400871483729552,0.1599341573577708,0.69501579556718,0.1832693922523055,0.18223956071941746,0.18490983482218049,0.179609913311046,0.184600831097174,0.16874997868824945,1.0,0.46073019869226317,0.32124304218304545,0.36792190391501345,0.3341986580750096,0.20206184497310542,0.3953687925405856,0.3401487799580484,0.25049912687844605,0.3604760728363208,0.08289947741669555,0.37852765108187203,0.28543253344478403,0.44214333838379044,0.023246484302140453,0.2395060175661394,0.3733885699213575,0.5292231783728465,,,,,,,,,0.7018607004260496,0.4360731244679392,0.5464676671049068,0.18356964000905016,0.0031380086648519706,-0.002962938448709678,0.06499917190385512,-0.0710214980915362,0.01783491996446358,-0.028034704443753014,
Manufacturing,-0.030361969287760283,0.24052352516550324,0.267328074377172,0.28992381920736077,0.15010711372167349,-0.020055499144348583,0.22319252273571596,0.06201723610092053,-0.021113542481671115,-0.028887119860698997,-0.04945749387135751,0.005173205137777818,0.16294614173172187,0.1806466599450375,-0.025384243331551468,0.11305198167907292,0.1075079917330418,0.010753348643575775,-0.08357661560326887,0.26196152233201886,0.12070202849451632,0.2555020882431388,0.2640949646074989,0.22042673233849247,0.2159165396908244,-0.08072805871646664,-0.0037331525333854933,0.044897728877273266,0.27910006334308785,-0.1468005883955484,-0.24390959035435672,0.07483315753568175,0.09393440679006285,0.06935401053111638,0.0809320483814154,-0.10107436214961765,-0.2422595296868135,0.09926533512360228,0.16169670164574398,0.04742096761458452,0.07025844060870895,0.30639172145499316,0.14282425591378836,0.2796303268860644,0.25000026738901754,0.25372505582545113,-0.009990809714288385,0.3737582272579985,0.15396712382360986,0.20041083407436044,0.26098843039321434,0.2622334149970076,0.25976413021983036,0.032543656844955034,0.04101213362928373,0.01860596398891914,0.27907802941454773,0.21574007034475703,0.11462741698113682,0.22300967887825135,0.12108340685453328,0.6984410073263119,0.2631633617438317,0.27025396749081376,0.2787294522714072,0.27259633656355764,0.27546390818418387,0.23171362838732062,0.46073019869226317,1.0,0.3955609365186124,0.23225890747217268,0.36623229299370025,0.23497900158381732,0.41196478770619727,0.38860154540969627,0.25380618255213044,0.4180813291401043,0.2397526073031134,0.35548816702259756,0.2852043780033907,0.42376340014400304,0.07353907604508626,0.188206017875447,0.2827427709210697,0.48891102105263773,,,,,,,,,0.7294571812348499,0.5274864458684629,0.6551789450492523,0.2741542359417949,-0.07739181619616792,-0.052286172811301185,0.1458506703689422,-0.0029848684721699684,0.015472799320614255,0.012469371662192173,
Wholesale,-0.012909392887985123,0.1567110285674047,0.1726766145663006,0.1701973320042452,0.097919494897855,-0.0021017366449892585,0.13162344199839326,0.024203458381571973,0.0126634329794973,-0.0043165841001544586,-0.014942746884900607,-0.00543476549829246,0.0810402336380334,0.1216144879137364,-0.01839091974448797,0.08050495045439522,0.11978503366935851,-0.0157591888064273,-0.12265809214456369,0.1679820888091453,0.08810645519951067,0.1632711127337467,0.16952853961871456,0.13957355072102418,0.13506962891713217,-0.03975707116805647,0.009826843431279908,-0.0045239558252418415,0.17107735575690547,-0.12398577624590698,-0.20119352672422422,0.06009655391047366,0.07343534979263036,0.0861529033677356,0.09540571276033614,-0.09673932917750909,-0.21378162599679865,0.08327759546659975,0.1320453261671715,0.06904920269069792,0.08792677161353289,0.1834083511741204,0.10545057554107683,0.18829627638622845,0.16124660747497052,0.16422160954223922,0.05021338720223327,0.2896234415667169,0.26081960286181416,0.23137328747703373,0.1671652475813474,0.16754565040829467,0.1667794791348909,0.04889658933184535,0.07268351877921725,0.02236622583363871,0.18035172572591238,0.1360967212721751,0.10105618668541112,0.13295322801207327,0.06959711963063588,0.47582608105932955,0.19624688420750064,0.20004054784274333,0.20191367253277542,0.19472846584116044,0.19792997088131944,0.16026307870335127,0.32124304218304545,0.3955609365186124,1.0,0.2547670935016109,0.2194506823795256,0.18530275058123796,0.3591090240087915,0.33382871249729557,0.17791670494378073,0.3178313019556588,0.20672484661720297,0.20274272699749657,0.24149217009725965,0.3514520017558525,0.148373472398662,0.22593798175107815,0.23461503124194985,0.2911673116379842,,,,,,,,,0.4704426225350602,0.3331015373791417,0.4257063673854868,0.19868068987978932,-0.02314409814260199,0.04997070015793743,0.13806360675505436,-0.034004731236910474,-0.0485693278149121,-0.06293737183034323,
Retail,-0.0015044422341788828,0.18285593444396117,0.2004314615349236,0.19865545506040175,0.18693629743922813,0.07348990380676995,0.13358465430660024,0.10326105620201714,0.06827661628690515,0.02476957903253385,0.0267577306828988,0.054087933517229576,0.12337890553607454,0.10035820303968644,-0.0013718903419139815,0.16661496502856288,0.09464688908945006,0.022896746479080576,-0.03992753262247696,0.19568604045245266,0.1301992059441236,0.19168301318131842,0.1891530487679956,0.1804149488129484,0.15575321720922375,-0.029689036826420042,0.02962561860677798,0.007572550982235291,0.1750739460485365,-0.06244160812327355,-0.14218623465602026,0.057319064701278066,0.027907893210732296,0.11662030635391933,0.1206558503505221,-0.04246057212385373,-0.1249628061412229,0.0568359426597405,0.03580158939435965,0.09964059567053862,0.10535279302009408,0.16529416614001333,0.04219983504787744,0.19241614138065788,0.19486149790790397,0.19954103112289,0.07174406626264258,0.3710424854500937,0.3074421918222508,0.28828583130054203,0.1942078484403401,0.1956427900094621,0.19281099392701562,0.20224495228973213,0.22359723734389642,0.18264282847862595,0.2037169571584213,0.13193802632664822,0.1422587806784574,0.18290693184570506,0.20766078443539232,0.4201011732015087,0.18261532508481096,0.17165861635130342,0.17665436415699098,0.17263594743462546,0.1747249571759876,0.024103925326986367,0.36792190391501345,0.23225890747217268,0.2547670935016109,1.0,0.15892568064882406,0.2894046103681982,0.41477365687036244,0.3823341561337193,0.2414491532356679,0.35595132214966396,0.058172461272429025,0.38108114179790087,0.30838253350196015,0.4295858646780832,0.1850541257035824,0.36596060599084723,0.3865028948361974,0.33635283232109064,,,,,,,,,0.3834325317812352,0.2812880437708232,0.38893548941114314,0.17561165203324705,0.09031789475147096,-0.04251407419905057,0.09848892237769807,-0.05289747030363868,-0.05391076710881635,-0.08316587659148866,
